year,category,winner,entity,extra
1998,ART DIRECTION,FALSE,Saving Private Ryan,6034
1998,ART DIRECTION,FALSE,What Dreams May Come,6035
1998,CINEMATOGRAPHY,FALSE,A Civil Action,6036
1998,CINEMATOGRAPHY,FALSE,Elizabeth,6037
1998,CINEMATOGRAPHY,FALSE,Shakespeare in Love,6038
1998,CINEMATOGRAPHY,FALSE,The Thin Red Line,6039
1998,COSTUME DESIGN,FALSE,Beloved,6040
1998,COSTUME DESIGN,FALSE,Elizabeth,6041
1998,COSTUME DESIGN,FALSE,Pleasantville,6042
1998,COSTUME DESIGN,FALSE,Velvet Goldmine,6043
1998,DIRECTING,FALSE,Life Is Beautiful,6044
1998,DIRECTING,FALSE,Shakespeare in Love,6045
1998,DIRECTING,FALSE,The Thin Red Line,6046
1998,DIRECTING,FALSE,The Truman Show,6047
1998,DOCUMENTARY (Feature),FALSE,Dancemaker,6048
1998,DOCUMENTARY (Feature),FALSE,"The Farm: Angola, U.S.A.",6049
1998,DOCUMENTARY (Feature),FALSE,Lenny Bruce: Swear to Tell the Truth,6050
1998,DOCUMENTARY (Feature),FALSE,Regret to Inform,6051
1998,DOCUMENTARY (Short Subject),FALSE,A Place in the Land,6052
1998,DOCUMENTARY (Short Subject),FALSE,Sunrise over Tiananmen Square,6053
1998,FILM EDITING,FALSE,Life Is Beautiful,6054
1998,FILM EDITING,FALSE,Out of Sight,6055
1998,FILM EDITING,FALSE,Shakespeare in Love,6056
1998,FILM EDITING,FALSE,The Thin Red Line,6057
1998,FOREIGN LANGUAGE FILM,FALSE,Central Station,6058
1998,FOREIGN LANGUAGE FILM,FALSE,Children of Heaven,6059
1998,FOREIGN LANGUAGE FILM,FALSE,The Grandfather,6060
1998,FOREIGN LANGUAGE FILM,FALSE,Tango,6061
1998,MAKEUP,FALSE,Saving Private Ryan,6062
1998,MAKEUP,FALSE,Shakespeare in Love,6063
1998,MUSIC (Original Dramatic Score),FALSE,Elizabeth,6064
1998,MUSIC (Original Dramatic Score),FALSE,Pleasantville,6065
1998,MUSIC (Original Dramatic Score),FALSE,Saving Private Ryan,6066
1998,MUSIC (Original Dramatic Score),FALSE,The Thin Red Line,6067
1998,MUSIC (Original Musical or Comedy Score),FALSE,A Bug's Life,6068
1998,MUSIC (Original Musical or Comedy Score),FALSE,Mulan,6069
1998,MUSIC (Original Musical or Comedy Score),FALSE,Patch Adams,6070
1998,MUSIC (Original Musical or Comedy Score),FALSE,The Prince of Egypt,6071
1998,MUSIC (Original Song),FALSE,Armageddon,6072
1998,MUSIC (Original Song),FALSE,Quest for Camelot,6073
1998,MUSIC (Original Song),FALSE,The Horse Whisperer,6074
1998,MUSIC (Original Song),FALSE,Babe: Pig in the City,6075
1998,BEST PICTURE,FALSE,Elizabeth,6076
1998,BEST PICTURE,FALSE,Life Is Beautiful,6077
1998,BEST PICTURE,FALSE,Saving Private Ryan,6078
1998,BEST PICTURE,FALSE,The Thin Red Line,6079
1998,SHORT FILM (Animated),FALSE,The Canterbury Tales,6080
1998,SHORT FILM (Animated),FALSE,Jolly Roger,6081
1998,SHORT FILM (Animated),FALSE,More,6082
1998,SHORT FILM (Animated),FALSE,When Life Departs,6083
1998,SHORT FILM (Live Action),FALSE,Culture,6084
1998,SHORT FILM (Live Action),FALSE,Holiday Romance,6085
1998,SHORT FILM (Live Action),FALSE,La Carte Postale (The Postcard),6086
1998,SHORT FILM (Live Action),FALSE,Victor,6087
1998,SOUND,FALSE,Armageddon,6088
1998,SOUND,FALSE,The Mask of Zorro,6089
1998,SOUND,FALSE,Shakespeare in Love,6090
1998,SOUND,FALSE,The Thin Red Line,6091
1998,SOUND EFFECTS EDITING,FALSE,Armageddon,6092
1998,SOUND EFFECTS EDITING,FALSE,The Mask of Zorro,6093
1998,VISUAL EFFECTS,FALSE,Armageddon,6094
1998,VISUAL EFFECTS,FALSE,Mighty Joe Young,6095
1998,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Out of Sight,6096
1998,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Primary Colors,6097
1998,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,A Simple Plan,6098
1998,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Thin Red Line,6099
1998,WRITING (Screenplay Written Directly for the Screen),FALSE,Bulworth,6100
1998,WRITING (Screenplay Written Directly for the Screen),FALSE,Life Is Beautiful,6101
1998,WRITING (Screenplay Written Directly for the Screen),FALSE,Saving Private Ryan,6102
1998,WRITING (Screenplay Written Directly for the Screen),FALSE,The Truman Show,6103
1999,ACTOR IN A LEADING ROLE,FALSE,Russell Crowe,6104
1999,ACTOR IN A LEADING ROLE,FALSE,Richard Farnsworth,6105
1999,ACTOR IN A LEADING ROLE,FALSE,Sean Penn,6106
1999,ACTOR IN A LEADING ROLE,FALSE,Denzel Washington,6107
1999,ACTOR IN A SUPPORTING ROLE,FALSE,Tom Cruise,6108
1999,ACTOR IN A SUPPORTING ROLE,FALSE,Michael Clarke Duncan,6109
1999,ACTOR IN A SUPPORTING ROLE,FALSE,Jude Law,6110
1999,ACTOR IN A SUPPORTING ROLE,FALSE,Haley Joel Osment,6111
1999,ACTRESS IN A LEADING ROLE,FALSE,Annette Bening,6112
1999,ACTRESS IN A LEADING ROLE,FALSE,Janet McTeer,6113
1999,ACTRESS IN A LEADING ROLE,FALSE,Julianne Moore,6114
1999,ACTRESS IN A LEADING ROLE,FALSE,Meryl Streep,6115
1999,ACTRESS IN A SUPPORTING ROLE,FALSE,Toni Collette,6116
1999,ACTRESS IN A SUPPORTING ROLE,FALSE,Catherine Keener,6117
1999,ACTRESS IN A SUPPORTING ROLE,FALSE,Samantha Morton,6118
1999,ACTRESS IN A SUPPORTING ROLE,FALSE,ChloÃ« Sevigny,6119
1999,ART DIRECTION,FALSE,Anna and the King,6120
1999,ART DIRECTION,FALSE,The Cider House Rules,6121
1999,ART DIRECTION,FALSE,The Talented Mr. Ripley,6122
1999,ART DIRECTION,FALSE,Topsy-Turvy,6123
1999,CINEMATOGRAPHY,FALSE,The End of the Affair,6124
1999,CINEMATOGRAPHY,FALSE,The Insider,6125
1999,CINEMATOGRAPHY,FALSE,Sleepy Hollow,6126
1999,CINEMATOGRAPHY,FALSE,Snow Falling on Cedars,6127
1999,COSTUME DESIGN,FALSE,Anna and the King,6128
1999,COSTUME DESIGN,FALSE,Sleepy Hollow,6129
1999,COSTUME DESIGN,FALSE,The Talented Mr. Ripley,6130
1999,COSTUME DESIGN,FALSE,Titus,6131
1999,DIRECTING,FALSE,Being John Malkovich,6132
1999,DIRECTING,FALSE,The Cider House Rules,6133
1999,DIRECTING,FALSE,The Insider,6134
1999,DIRECTING,FALSE,The Sixth Sense,6135
1999,DOCUMENTARY (Feature),FALSE,Buena Vista Social Club,6136
1999,DOCUMENTARY (Feature),FALSE,Genghis Blues,6137
1999,DOCUMENTARY (Feature),FALSE,On the Ropes,6138
1999,DOCUMENTARY (Feature),FALSE,Speaking in Strings,6139
1999,DOCUMENTARY (Short Subject),FALSE,Eyewitness,6140
1999,DOCUMENTARY (Short Subject),FALSE,The Wildest Show in the South: The Angola Prison Rodeo,6141
1999,FILM EDITING,FALSE,American Beauty,6142
1999,FILM EDITING,FALSE,The Cider House Rules,6143
1999,FILM EDITING,FALSE,The Insider,6144
1999,FILM EDITING,FALSE,The Sixth Sense,6145
1999,FOREIGN LANGUAGE FILM,FALSE,Caravan,6146
1999,FOREIGN LANGUAGE FILM,FALSE,East-West,6147
1999,FOREIGN LANGUAGE FILM,FALSE,Solomon and Gaenor,6148
1999,FOREIGN LANGUAGE FILM,FALSE,Under the Sun,6149
1999,MAKEUP,FALSE,Austin Powers: The Spy Who Shagged Me,6150
1999,MAKEUP,FALSE,Bicentennial Man,6151
1999,MAKEUP,FALSE,Life,6152
1999,MUSIC (Original Score),FALSE,American Beauty,6153
1999,MUSIC (Original Score),FALSE,Angela's Ashes,6154
1999,MUSIC (Original Score),FALSE,The Cider House Rules,6155
1999,MUSIC (Original Score),FALSE,The Talented Mr. Ripley,6156
1999,MUSIC (Original Song),FALSE,"South Park: Bigger, Longer & Uncut",6157
1999,MUSIC (Original Song),FALSE,Music of the Heart,6158
1999,MUSIC (Original Song),FALSE,Magnolia,6159
1999,MUSIC (Original Song),FALSE,Toy Story 2,6160
1999,BEST PICTURE,FALSE,The Cider House Rules,6161
1999,BEST PICTURE,FALSE,The Green Mile,6162
1999,BEST PICTURE,FALSE,The Insider,6163
1999,BEST PICTURE,FALSE,The Sixth Sense,6164
1999,SHORT FILM (Animated),FALSE,Humdrum,6165
1999,SHORT FILM (Animated),FALSE,My Grandmother Ironed the King's Shirts,6166
1999,SHORT FILM (Animated),FALSE,3 Misses,6167
1999,SHORT FILM (Animated),FALSE,When the Day Breaks,6168
1999,SHORT FILM (Live Action),FALSE,"Bror, Min Bror (Teis and Nico)",6169
1999,SHORT FILM (Live Action),FALSE,Killing Joe,6170
1999,SHORT FILM (Live Action),FALSE,Kleingeld (Small Change),6171
1999,SHORT FILM (Live Action),FALSE,Major and Minor Miracles,6172
1999,SOUND,FALSE,The Green Mile,6173
1999,SOUND,FALSE,The Insider,6174
1999,SOUND,FALSE,The Mummy,6175
1999,SOUND,FALSE,Star Wars Episode I: The Phantom Menace,6176
1999,SOUND EFFECTS EDITING,FALSE,Fight Club,6177
1999,SOUND EFFECTS EDITING,FALSE,Star Wars Episode I: The Phantom Menace,6178
1999,VISUAL EFFECTS,FALSE,Star Wars Episode I: The Phantom Menace,6179
1999,VISUAL EFFECTS,FALSE,Stuart Little,6180
1999,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Election,6181
1999,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Green Mile,6182
1999,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Insider,6183
1999,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Talented Mr. Ripley,6184
1999,WRITING (Screenplay Written Directly for the Screen),FALSE,Being John Malkovich,6185
1999,WRITING (Screenplay Written Directly for the Screen),FALSE,Magnolia,6186
1999,WRITING (Screenplay Written Directly for the Screen),FALSE,The Sixth Sense,6187
1999,WRITING (Screenplay Written Directly for the Screen),FALSE,Topsy-Turvy,6188
2000,ACTOR IN A LEADING ROLE,FALSE,Javier Bardem,6189
2000,ACTOR IN A LEADING ROLE,FALSE,Tom Hanks,6190
2000,ACTOR IN A LEADING ROLE,FALSE,Ed Harris,6191
2000,ACTOR IN A LEADING ROLE,FALSE,Geoffrey Rush,6192
2000,ACTOR IN A SUPPORTING ROLE,FALSE,Jeff Bridges,6193
2000,ACTOR IN A SUPPORTING ROLE,FALSE,Willem Dafoe,6194
2000,ACTOR IN A SUPPORTING ROLE,FALSE,Albert Finney,6195
2000,ACTOR IN A SUPPORTING ROLE,FALSE,Joaquin Phoenix,6196
2000,ACTRESS IN A LEADING ROLE,FALSE,Joan Allen,6197
2000,ACTRESS IN A LEADING ROLE,FALSE,Juliette Binoche,6198
2000,ACTRESS IN A LEADING ROLE,FALSE,Ellen Burstyn,6199
2000,ACTRESS IN A LEADING ROLE,FALSE,Laura Linney,6200
2000,ACTRESS IN A SUPPORTING ROLE,FALSE,Judi Dench,6201
2000,ACTRESS IN A SUPPORTING ROLE,FALSE,Kate Hudson,6202
2000,ACTRESS IN A SUPPORTING ROLE,FALSE,Frances McDormand,6203
2000,ACTRESS IN A SUPPORTING ROLE,FALSE,Julie Walters,6204
2000,ART DIRECTION,FALSE,Dr. Seuss' How the Grinch Stole Christmas,6205
2000,ART DIRECTION,FALSE,Gladiator,6206
2000,ART DIRECTION,FALSE,Quills,6207
2000,ART DIRECTION,FALSE,Vatel,6208
2000,CINEMATOGRAPHY,FALSE,Gladiator,6209
2000,CINEMATOGRAPHY,FALSE,MalÃ¨na,6210
2000,CINEMATOGRAPHY,FALSE,"O Brother, Where Art Thou?",6211
2000,CINEMATOGRAPHY,FALSE,The Patriot,6212
2000,COSTUME DESIGN,FALSE,"Crouching Tiger, Hidden Dragon",6213
2000,COSTUME DESIGN,FALSE,Dr. Seuss' How the Grinch Stole Christmas,6214
2000,COSTUME DESIGN,FALSE,102 Dalmatians,6215
2000,COSTUME DESIGN,FALSE,Quills,6216
2000,DIRECTING,FALSE,Billy Elliot,6217
2000,DIRECTING,FALSE,"Crouching Tiger, Hidden Dragon",6218
2000,DIRECTING,FALSE,Erin Brockovich,6219
2000,DIRECTING,FALSE,Gladiator,6220
2000,DOCUMENTARY (Feature),FALSE,Legacy,6221
2000,DOCUMENTARY (Feature),FALSE,Long Night's Journey into Day,6222
2000,DOCUMENTARY (Feature),FALSE,Scottsboro: An American Tragedy,6223
2000,DOCUMENTARY (Feature),FALSE,Sound and Fury,6224
2000,DOCUMENTARY (Short Subject),FALSE,Curtain Call,6225
2000,DOCUMENTARY (Short Subject),FALSE,Dolphins,6226
2000,DOCUMENTARY (Short Subject),FALSE,The Man on Lincoln's Nose,6227
2000,DOCUMENTARY (Short Subject),FALSE,On Tiptoe: Gentle Steps to Freedom,6228
2000,FILM EDITING,FALSE,Almost Famous,6229
2000,FILM EDITING,FALSE,"Crouching Tiger, Hidden Dragon",6230
2000,FILM EDITING,FALSE,Gladiator,6231
2000,FILM EDITING,FALSE,Wonder Boys,6232
2000,FOREIGN LANGUAGE FILM,FALSE,Amores Perros,6233
2000,FOREIGN LANGUAGE FILM,FALSE,Divided We Fall,6234
2000,FOREIGN LANGUAGE FILM,FALSE,Everybody Famous!,6235
2000,FOREIGN LANGUAGE FILM,FALSE,The Taste of Others,6236
2000,MAKEUP,FALSE,The Cell,6237
2000,MAKEUP,FALSE,Shadow of the Vampire,6238
2000,MUSIC (Original Score),FALSE,Chocolat,6239
2000,MUSIC (Original Score),FALSE,Gladiator,6240
2000,MUSIC (Original Score),FALSE,MalÃ¨na,6241
2000,MUSIC (Original Score),FALSE,The Patriot,6242
2000,MUSIC (Original Song),FALSE,Meet the Parents,6243
2000,MUSIC (Original Song),FALSE,Dancer in the Dark,6244
2000,MUSIC (Original Song),FALSE,"Crouching Tiger, Hidden Dragon",6245
2000,MUSIC (Original Song),FALSE,The Emperor's New Groove,6246
2000,BEST PICTURE,FALSE,Chocolat,6247
2000,BEST PICTURE,FALSE,"Crouching Tiger, Hidden Dragon",6248
2000,BEST PICTURE,FALSE,Erin Brockovich,6249
2000,BEST PICTURE,FALSE,Traffic,6250
2000,SHORT FILM (Animated),FALSE,The Periwig-Maker,6251
2000,SHORT FILM (Animated),FALSE,Rejected,6252
2000,SHORT FILM (Live Action),FALSE,By Courier,6253
2000,SHORT FILM (Live Action),FALSE,One Day Crossing,6254
2000,SHORT FILM (Live Action),FALSE,Seraglio,6255
2000,SHORT FILM (Live Action),FALSE,A Soccer Story (Uma Historia de Futebol),6256
2000,SOUND,FALSE,Cast Away,6257
2000,SOUND,FALSE,The Patriot,6258
2000,SOUND,FALSE,The Perfect Storm,6259
2000,SOUND,FALSE,U-571,6260
2000,SOUND EDITING,FALSE,Space Cowboys,6261
2000,VISUAL EFFECTS,FALSE,Hollow Man,6262
2000,VISUAL EFFECTS,FALSE,The Perfect Storm,6263
2000,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Chocolat,6264
2000,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,"Crouching Tiger, Hidden Dragon",6265
2000,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,"O Brother, Where Art Thou?",6266
2000,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Wonder Boys,6267
2000,WRITING (Screenplay Written Directly for the Screen),FALSE,Billy Elliot,6268
2000,WRITING (Screenplay Written Directly for the Screen),FALSE,Erin Brockovich,6269
2000,WRITING (Screenplay Written Directly for the Screen),FALSE,Gladiator,6270
2000,WRITING (Screenplay Written Directly for the Screen),FALSE,You Can Count on Me,6271
2001,ACTOR IN A LEADING ROLE,FALSE,Russell Crowe,6272
2001,ACTOR IN A LEADING ROLE,FALSE,Sean Penn,6273
2001,ACTOR IN A LEADING ROLE,FALSE,Will Smith,6274
2001,ACTOR IN A LEADING ROLE,FALSE,Tom Wilkinson,6275
2001,ACTOR IN A SUPPORTING ROLE,FALSE,Ethan Hawke,6276
2001,ACTOR IN A SUPPORTING ROLE,FALSE,Ben Kingsley,6277
2001,ACTOR IN A SUPPORTING ROLE,FALSE,Ian McKellen,6278
2001,ACTOR IN A SUPPORTING ROLE,FALSE,Jon Voight,6279
2001,ACTRESS IN A LEADING ROLE,FALSE,Judi Dench,6280
2001,ACTRESS IN A LEADING ROLE,FALSE,Nicole Kidman,6281
2001,ACTRESS IN A LEADING ROLE,FALSE,Sissy Spacek,6282
2001,ACTRESS IN A LEADING ROLE,FALSE,RenÃ©e Zellweger,6283
2001,ACTRESS IN A SUPPORTING ROLE,FALSE,Helen Mirren,6284
2001,ACTRESS IN A SUPPORTING ROLE,FALSE,Maggie Smith,6285
2001,ACTRESS IN A SUPPORTING ROLE,FALSE,Marisa Tomei,6286
2001,ACTRESS IN A SUPPORTING ROLE,FALSE,Kate Winslet,6287
2001,ANIMATED FEATURE FILM,FALSE,Jimmy Neutron: Boy Genius,6288
2001,ANIMATED FEATURE FILM,FALSE,"Monsters, Inc.",6289
2001,ART DIRECTION,FALSE,AmÃ©lie,6290
2001,ART DIRECTION,FALSE,Gosford Park,6291
2001,ART DIRECTION,FALSE,Harry Potter and the Sorcerer's Stone,6292
2001,ART DIRECTION,FALSE,The Lord of the Rings: The Fellowship of the Ring,6293
2001,CINEMATOGRAPHY,FALSE,AmÃ©lie,6294
2001,CINEMATOGRAPHY,FALSE,Black Hawk Down,6295
2001,CINEMATOGRAPHY,FALSE,The Man Who Wasn't There,6296
2001,CINEMATOGRAPHY,FALSE,Moulin Rouge,6297
2001,COSTUME DESIGN,FALSE,The Affair of the Necklace,6298
2001,COSTUME DESIGN,FALSE,Gosford Park,6299
2001,COSTUME DESIGN,FALSE,Harry Potter and the Sorcerer's Stone,6300
2001,COSTUME DESIGN,FALSE,The Lord of the Rings: The Fellowship of the Ring,6301
2001,DIRECTING,FALSE,Black Hawk Down,6302
2001,DIRECTING,FALSE,Gosford Park,6303
2001,DIRECTING,FALSE,The Lord of the Rings: The Fellowship of the Ring,6304
2001,DIRECTING,FALSE,Mulholland Drive,6305
2001,DOCUMENTARY (Feature),FALSE,Children Underground,6306
2001,DOCUMENTARY (Feature),FALSE,LaLee's Kin: The Legacy of Cotton,6307
2001,DOCUMENTARY (Feature),FALSE,Promises,6308
2001,DOCUMENTARY (Feature),FALSE,War Photographer,6309
2001,DOCUMENTARY (Short Subject),FALSE,Artists and Orphans: A True Drama,6310
2001,DOCUMENTARY (Short Subject),FALSE,Sing!,6311
2001,FILM EDITING,FALSE,A Beautiful Mind,6312
2001,FILM EDITING,FALSE,The Lord of the Rings: The Fellowship of the Ring,6313
2001,FILM EDITING,FALSE,Memento,6314
2001,FILM EDITING,FALSE,Moulin Rouge,6315
2001,FOREIGN LANGUAGE FILM,FALSE,AmÃ©lie,6316
2001,FOREIGN LANGUAGE FILM,FALSE,Elling,6317
2001,FOREIGN LANGUAGE FILM,FALSE,Lagaan,6318
2001,FOREIGN LANGUAGE FILM,FALSE,Son of the Bride,6319
2001,MAKEUP,FALSE,A Beautiful Mind,6320
2001,MAKEUP,FALSE,Moulin Rouge,6321
2001,MUSIC (Original Score),FALSE,A.I. Artificial Intelligence,6322
2001,MUSIC (Original Score),FALSE,A Beautiful Mind,6323
2001,MUSIC (Original Score),FALSE,Harry Potter and the Sorcerer's Stone,6324
2001,MUSIC (Original Score),FALSE,"Monsters, Inc.",6325
2001,MUSIC (Original Song),FALSE,The Lord of the Rings: The Fellowship of the Ring,6326
2001,MUSIC (Original Song),FALSE,Pearl Harbor,6327
2001,MUSIC (Original Song),FALSE,Kate & Leopold,6328
2001,MUSIC (Original Song),FALSE,Vanilla Sky,6329
2001,BEST PICTURE,FALSE,Gosford Park,6330
2001,BEST PICTURE,FALSE,In the Bedroom,6331
2001,BEST PICTURE,FALSE,The Lord of the Rings: The Fellowship of the Ring,6332
2001,BEST PICTURE,FALSE,Moulin Rouge,6333
2001,SHORT FILM (Animated),FALSE,Fifty Percent Grey,6334
2001,SHORT FILM (Animated),FALSE,Give Up Yer Aul Sins,6335
2001,SHORT FILM (Animated),FALSE,Strange Invaders,6336
2001,SHORT FILM (Animated),FALSE,Stubble Trouble,6337
2001,SHORT FILM (Live Action),FALSE,Copy Shop,6338
2001,SHORT FILM (Live Action),FALSE,Gregor's Greatest Invention,6339
2001,SHORT FILM (Live Action),FALSE,A Man Thing (Meska Sprawa),6340
2001,SHORT FILM (Live Action),FALSE,Speed for Thespians,6341
2001,SOUND,FALSE,AmÃ©lie,6342
2001,SOUND,FALSE,The Lord of the Rings: The Fellowship of the Ring,6343
2001,SOUND,FALSE,Moulin Rouge,6344
2001,SOUND,FALSE,Pearl Harbor,6345
2001,SOUND EDITING,FALSE,"Monsters, Inc.",6346
2001,VISUAL EFFECTS,FALSE,A.I. Artificial Intelligence,6347
2001,VISUAL EFFECTS,FALSE,Pearl Harbor,6348
2001,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Ghost World,6349
2001,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,In the Bedroom,6350
2001,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Lord of the Rings: The Fellowship of the Ring,6351
2001,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Shrek,6352
2001,WRITING (Screenplay Written Directly for the Screen),FALSE,AmÃ©lie,6353
2001,WRITING (Screenplay Written Directly for the Screen),FALSE,Memento,6354
2001,WRITING (Screenplay Written Directly for the Screen),FALSE,Monster's Ball,6355
2001,WRITING (Screenplay Written Directly for the Screen),FALSE,The Royal Tenenbaums,6356
2002,ACTOR IN A LEADING ROLE,FALSE,Nicolas Cage,6357
2002,ACTOR IN A LEADING ROLE,FALSE,Michael Caine,6358
2002,ACTOR IN A LEADING ROLE,FALSE,Daniel Day-Lewis,6359
2002,ACTOR IN A LEADING ROLE,FALSE,Jack Nicholson,6360
2002,ACTOR IN A SUPPORTING ROLE,FALSE,Ed Harris,6361
2002,ACTOR IN A SUPPORTING ROLE,FALSE,Paul Newman,6362
2002,ACTOR IN A SUPPORTING ROLE,FALSE,John C. Reilly,6363
2002,ACTOR IN A SUPPORTING ROLE,FALSE,Christopher Walken,6364
2002,ACTRESS IN A LEADING ROLE,FALSE,Salma Hayek,6365
2002,ACTRESS IN A LEADING ROLE,FALSE,Diane Lane,6366
2002,ACTRESS IN A LEADING ROLE,FALSE,Julianne Moore,6367
2002,ACTRESS IN A LEADING ROLE,FALSE,RenÃ©e Zellweger,6368
2002,ACTRESS IN A SUPPORTING ROLE,FALSE,Kathy Bates,6369
2002,ACTRESS IN A SUPPORTING ROLE,FALSE,Julianne Moore,6370
2002,ACTRESS IN A SUPPORTING ROLE,FALSE,Queen Latifah,6371
2002,ACTRESS IN A SUPPORTING ROLE,FALSE,Meryl Streep,6372
2002,ANIMATED FEATURE FILM,FALSE,Ice Age,6373
2002,ANIMATED FEATURE FILM,FALSE,Lilo & Stitch,6374
2002,ANIMATED FEATURE FILM,FALSE,Spirit: Stallion of the Cimarron,6375
2002,ANIMATED FEATURE FILM,FALSE,Treasure Planet,6376
2002,ART DIRECTION,FALSE,Frida,6377
2002,ART DIRECTION,FALSE,Gangs of New York,6378
2002,ART DIRECTION,FALSE,The Lord of the Rings: The Two Towers,6379
2002,ART DIRECTION,FALSE,Road to Perdition,6380
2002,CINEMATOGRAPHY,FALSE,Chicago,6381
2002,CINEMATOGRAPHY,FALSE,Far from Heaven,6382
2002,CINEMATOGRAPHY,FALSE,Gangs of New York,6383
2002,CINEMATOGRAPHY,FALSE,The Pianist,6384
2002,COSTUME DESIGN,FALSE,Frida,6385
2002,COSTUME DESIGN,FALSE,Gangs of New York,6386
2002,COSTUME DESIGN,FALSE,The Hours,6387
2002,COSTUME DESIGN,FALSE,The Pianist,6388
2002,DIRECTING,FALSE,Chicago,6389
2002,DIRECTING,FALSE,Gangs of New York,6390
2002,DIRECTING,FALSE,The Hours,6391
2002,DIRECTING,FALSE,Talk to Her,6392
2002,DOCUMENTARY (Feature),FALSE,Daughter from Danang,6393
2002,DOCUMENTARY (Feature),FALSE,Prisoner of Paradise,6394
2002,DOCUMENTARY (Feature),FALSE,Spellbound,6395
2002,DOCUMENTARY (Feature),FALSE,Winged Migration,6396
2002,DOCUMENTARY (Short Subject),FALSE,The Collector of Bedford Street,6397
2002,DOCUMENTARY (Short Subject),FALSE,Mighty Times: The Legacy of Rosa Parks,6398
2002,DOCUMENTARY (Short Subject),FALSE,Why Can't We Be a Family Again?,6399
2002,FILM EDITING,FALSE,Gangs of New York,6400
2002,FILM EDITING,FALSE,The Hours,6401
2002,FILM EDITING,FALSE,The Lord of the Rings: The Two Towers,6402
2002,FILM EDITING,FALSE,The Pianist,6403
2002,FOREIGN LANGUAGE FILM,FALSE,El Crimen del Padre Amaro,6404
2002,FOREIGN LANGUAGE FILM,FALSE,Hero,6405
2002,FOREIGN LANGUAGE FILM,FALSE,The Man without a Past,6406
2002,FOREIGN LANGUAGE FILM,FALSE,Zus & Zo,6407
2002,MAKEUP,FALSE,The Time Machine,6408
2002,MUSIC (Original Score),FALSE,Catch Me If You Can,6409
2002,MUSIC (Original Score),FALSE,Far from Heaven,6410
2002,MUSIC (Original Score),FALSE,The Hours,6411
2002,MUSIC (Original Score),FALSE,Road to Perdition,6412
2002,MUSIC (Original Song),FALSE,Frida,6413
2002,MUSIC (Original Song),FALSE,The Wild Thornberrys Movie,6414
2002,MUSIC (Original Song),FALSE,Gangs of New York,6415
2002,MUSIC (Original Song),FALSE,Chicago,6416
2002,BEST PICTURE,FALSE,Gangs of New York,6417
2002,BEST PICTURE,FALSE,The Hours,6418
2002,BEST PICTURE,FALSE,The Lord of the Rings: The Two Towers,6419
2002,BEST PICTURE,FALSE,The Pianist,6420
2002,SHORT FILM (Animated),FALSE,The Cathedral,6421
2002,SHORT FILM (Animated),FALSE,Das Rad,6422
2002,SHORT FILM (Animated),FALSE,Mike's New Car,6423
2002,SHORT FILM (Animated),FALSE,Mt. Head,6424
2002,SHORT FILM (Live Action),FALSE,Fait D'Hiver,6425
2002,SHORT FILM (Live Action),FALSE,I'll Wait for the Next One... (J'Attendrai Le Suivant...),6426
2002,SHORT FILM (Live Action),FALSE,Inja (Dog),6427
2002,SHORT FILM (Live Action),FALSE,Johnny Flynton,6428
2002,SOUND,FALSE,Gangs of New York,6429
2002,SOUND,FALSE,The Lord of the Rings: The Two Towers,6430
2002,SOUND,FALSE,Road to Perdition,6431
2002,SOUND,FALSE,Spider-Man,6432
2002,SOUND EDITING,FALSE,Minority Report,6433
2002,SOUND EDITING,FALSE,Road to Perdition,6434
2002,VISUAL EFFECTS,FALSE,Spider-Man,6435
2002,VISUAL EFFECTS,FALSE,Star Wars Episode II Attack of the Clones,6436
2002,WRITING (Adapted Screenplay),FALSE,About a Boy,6437
2002,WRITING (Adapted Screenplay),FALSE,Adaptation,6438
2002,WRITING (Adapted Screenplay),FALSE,Chicago,6439
2002,WRITING (Adapted Screenplay),FALSE,The Hours,6440
2002,WRITING (Original Screenplay),FALSE,Far from Heaven,6441
2002,WRITING (Original Screenplay),FALSE,Gangs of New York,6442
2002,WRITING (Original Screenplay),FALSE,My Big Fat Greek Wedding,6443
2002,WRITING (Original Screenplay),FALSE,Y Tu MamÃ¡ TambiÃ©n,6444
2003,ACTOR IN A LEADING ROLE,FALSE,Johnny Depp,6445
2003,ACTOR IN A LEADING ROLE,FALSE,Ben Kingsley,6446
2003,ACTOR IN A LEADING ROLE,FALSE,Jude Law,6447
